Region,District,Constituency,Sub County,Parish,village
EASTERN,SOROTI,SOROTI COUNTY,GWERI,GWERI,ANYIDI
EASTERN,SOROTI,SOROTI COUNTY,GWERI,GWERI,OLELAI
EASTERN,SOROTI,SOROTI COUNTY,GWERI,AWOJA,ASINGE
EASTERN,SOROTI,SOROTI COUNTY,GWERI,AWOJA,AWOJA
EASTERN,SOROTI,SOROTI COUNTY,GWERI,AWOJA,ACABOI-ODUKURUN
EASTERN,SOROTI,SOROTI COUNTY,GWERI,AWOJA,ANGANYA
EASTERN,SOROTI,SOROTI COUNTY,GWERI,AWOJA,ONGESEBA
EASTERN,SOROTI,SOROTI COUNTY,GWERI,AWOJA,OTIDONGA
EASTERN,SOROTI,SOROTI COUNTY,GWERI,MUGENYA,ORAPADA
EASTERN,SOROTI,SOROTI COUNTY,GWERI,MUGENYA,AKUYA
EASTERN,SOROTI,SOROTI COUNTY,GWERI,MUGENYA,AMUSIA I
EASTERN,SOROTI,SOROTI COUNTY,GWERI,MUGENYA,AMUSIA II
EASTERN,SOROTI,SOROTI COUNTY,GWERI,MUGENYA,MUGENYA
EASTERN,SOROTI,SOROTI COUNTY,GWERI,MUGENYA,TELAMOT
EASTERN,SOROTI,SOROTI COUNTY,GWERI,MUGENYA,TUKUM
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AGORA,AJUMULA
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AGORA,AGULE
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AGORA,AGUROI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AGORA,AKEREI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AGORA,AMEN
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AGORA,DOKOLO
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AGORA,OGERAI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AGORA,OJIKAI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AGORA,OWALAI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AGORA,OWILAI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AGORA,AGAMA
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AGORA,APUTON
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AMINIT,ALADOI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AMINIT,AMOTOT/AGULAMAIDO
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AMINIT,AWACA
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AMINIT,AWASI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AMINIT,AWONANGU
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AMINIT,KAKITA
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AMINIT,OBAK
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AMINIT,OBUTAI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AMINIT,OKULAI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AMINIT,OLIMAI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AMINIT,ONGUNAI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AMINIT,ORINGAI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AMINIT,OSUDO
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AMINIT,OYOMAI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AMINIT,ONGORATOK
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,AMINIT,OWOLO
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,KAMUDA,ADIL
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,KAMUDA,AKISIM
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,KAMUDA,APORO
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,KAMUDA,ARARAK
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,KAMUDA,ASUROI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,KAMUDA,KAKERE
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,KAMUDA,ATEK
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,KAMUDA,OBUJA
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,KAMUDA,ODIMA
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,KAMUDA,OLOBAI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,KAMUDA,OURAI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,KAMUDA,OWOLO
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,KAMUDA,ONGWENGAI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,KAMUDA,OWORO
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,KAMUDA,OKIMAI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,KAMUDA,OLWELAI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,KAMUDA,AWINYI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,LALLE,ABUA
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,LALLE,AGULE
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,LALLE,APUTON
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,LALLE,CHELLE
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,LALLE,KALENGO
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,LALLE,KOKUMU
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,LALLE,OBAR
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,LALLE,OKUDAI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,LALLE,OLUKEI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,LALLE,OMAGORO
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,LALLE,ORWADAI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,LALLE,OWANGAI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,LALLE,OMUKURA
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,LALLE,OGWENGAI
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,LALLE,AKOYO
EASTERN,SOROTI,SOROTI COUNTY,KAMUDA,LALLE,ALERO
EASTERN,SOROTI,SOROTI COUNTY,SOROTI,AMEN,AMEN 'A'
EASTERN,SOROTI,SOROTI COUNTY,SOROTI,AMEN,AMEN 'B'
EASTERN,SOROTI,SOROTI COUNTY,SOROTI,AMEN,ODERAI
EASTERN,SOROTI,SOROTI COUNTY,SOROTI,AMEN,OBUKU
EASTERN,SOROTI,SOROTI COUNTY,SOROTI,OPUYO,ALAKI
EASTERN,SOROTI,SOROTI COUNTY,SOROTI,OPUYO,OMALERA A
EASTERN,SOROTI,SOROTI COUNTY,SOROTI,OPUYO,OMIRIO
EASTERN,SOROTI,SOROTI COUNTY,SOROTI,OPUYO,OMURON
EASTERN,SOROTI,SOROTI COUNTY,SOROTI,OPUYO,OPIRO
EASTERN,SOROTI,SOROTI COUNTY,SOROTI,OPUYO,OWALEI
EASTERN,SOROTI,SOROTI COUNTY,SOROTI,OPUYO,OMALERA B
EASTERN,SOROTI,SOROTI COUNTY,SOROTI,ACETGWEN,ACETGWEN
EASTERN,SOROTI,SOROTI COUNTY,SOROTI,ACETGWEN,ODUKURUN
EASTERN,SOROTI,SOROTI COUNTY,SOROTI,ACETGWEN,OPIAI 'A'
EASTERN,SOROTI,SOROTI COUNTY,SOROTI,ACETGWEN,OPIAI 'B'
EASTERN,SOROTI,SOROTI COUNTY,SOROTI,ACETGWEN,ORWADAI
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,ACHUNA,ACHUNA
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,ACHUNA,AKURE A
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,ACHUNA,CEELE A
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,ACHUNA,OLUMOT
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,ACHUNA,ONGURIO
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,ACHUNA,ODERAI
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,ACHUNA,AKURE B
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,APARISA,APARISA
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,APARISA,ABULE A
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,APARISA,ODUKURUN
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,APARISA,OGORAI
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,APARISA,OMOCE
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,APARISA,ABULE B
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,APARISA,AROBA
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,PALAET,ANYALAI 'A'
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,PALAET,ANYALAI 'B'
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,PALAET,KELIM 'A'
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,PALAET,PALAET 'A'
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,PALAET,PALAET 'B'
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,PALAET,ANYALAI 'C'
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,OGOLAI,ABEKO
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,OGOLAI,AGONGA
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,OGOLAI,AGORIKOCH
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,OGOLAI,AJAKU
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,OGOLAI,CEELE ''B''
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,OGOLAI,CEELE ''C''
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,OGOLAI,OGOLAI
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,TUBUR,AKOL
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,TUBUR,AKUYA
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,TUBUR,AWASI
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,TUBUR,ORIETA 'A'
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,TUBUR,ORIETA 'B'
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,TUBUR,TUBUR CENTRAL
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,TUBUR,TUBUR
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,OBULEI,ABITIBIT
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,OBULEI,APUTI
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,OBULEI,ATACIA
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,OBULEI,KELIM 'B'
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,OBULEI,KELIM 'C'
EASTERN,SOROTI,DAKABELA COUNTY,TUBUR,OBULEI,OBULEI
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,KATINE,AJOBI
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,KATINE,KATINE
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,KATINE,OBIOL
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,KATINE,OLOCOI
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,KATINE,OMARIA I
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,KATINE,AWIDYANG
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,KATINE,OMULAI
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,KATINE,OTAC
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,MEROK,ABATA
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,MEROK,ABER
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,MEROK,AGORA
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,MEROK,AGULE
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,MEROK,APUTON
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,MEROK,MEROK
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,MEROK,OIMAI
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,MEROK,OJWINY
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,MEROK,OMOLOKONY
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,MEROK,ORECOI
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,MEROK,OLEL
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,MEROK,DOKOLO
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OCULOI,ABARI A
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OCULOI,ABARI B
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OCULOI,ACAM
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OCULOI,AGAJA
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OCULOI,AJONYI 'A'
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OCULOI,AJONYI 'B'
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OCULOI,AWACHA
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OCULOI,AWIDIANG
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OCULOI,OBYARAI A
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OCULOI,OCHOLAI
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OCULOI,OGUR
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OCULOI,OJAGO
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OCULOI,OLANO A
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OCULOI,OMODOI
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OCULOI,OBYARAI B
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OCULOI,ADAMAI
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OCULOI,OLANO B
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OCULOI,AGULE
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJOM,AGORA
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJOM,ALUNGAR
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJOM,ALUSAI
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJOM,DAMASIKO
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJOM,OBOCEI
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJOM,OBONGOI
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJOM,ODWONGAI
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJOM,OJEMORUN
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJOM,ONONGO
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJOM,OYAMA
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJOM,MATALI
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJOM,OMINIT
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJOM,ALOET
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJOM,KAPALAMIO
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OLWELAI,AGORA
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OLWELAI,ALERE
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OLWELAI,AMORIKOT
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OLWELAI,AMUTUR
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OLWELAI,KADINYA
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OLWELAI,KALELA
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OLWELAI,OBURITOK
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OLWELAI,ODERAI
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OLWELAI,OGWOLO
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OLWELAI,OJIJI
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OLWELAI,OLWELAI
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OLWELAI,SAMUK
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OLWELAI,ABILIPIIN
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OLWELAI,OCORAI
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OLWELAI,OJANYA
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJAMA,ABARILELA
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJAMA,ABIA
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJAMA,ATIRIR
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJAMA,ATIRIR TRADING CENTRE
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJAMA,OBALANGA
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJAMA,OJAMA
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJAMA,OOMAI
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJAMA,ORIETA
EASTERN,SOROTI,DAKABELA COUNTY,KATINE,OJAMA,ASINGE
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ALOET,ABALANG
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ALOET,AKUM-ALOET
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ALOET,ALOET CENTRAL
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ALOET,ARAPAI AGRIC COLLEGE
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ALOET,TESO COLLEGE EAST
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ALOET,TESO COLLEGE WEST
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ARAPAI,AWASI
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ARAPAI,MUGANA
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ARAPAI,OBUTEI
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ARAPAI,OJINGAI
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ARAPAI,OBITIO
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ARAPAI,AGULE
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,DAKABELA,ALILIOI
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,DAKABELA,AMOTOT
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,DAKABELA,ARUBELA
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,DAKABELA,ARUSI
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,DAKABELA,ONYORAI
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,DAKABELA,OTUCHO
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,DAKABELA,TUKUM
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ODUDUI,ANGAI
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ODUDUI,ODUDUI
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ODUDUI,ATEN
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ODUDUI,AMINIT
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ODUDUI,OGORAI
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ODUDUI,MORUNGATUNY
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ODUDUI,OLOCHO
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ODUDUI,ANGARO
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ODUDUI,ANGOSOROR
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ARABAKA,AJIKDAK
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ARABAKA,AKAIKAI
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ARABAKA,ARABAKA
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ARABAKA,ODUKAI
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,ARABAKA,OGOLOI
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,AMORU,AMORU
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,AMORU,ARAPAI
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,AMORU,KANGETA
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,AMORU,ALURUGUN
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,AMORU,OMAGORO
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,AMORU,ONYAKAI
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,AGIRIGIROI,ABATA
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,AGIRIGIROI,ABILANGITI
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,AGIRIGIROI,AGAYA
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,AGIRIGIROI,AGIRIGIROI
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,AGIRIGIROI,ASIKEI
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,AGIRIGIROI,OLEGEI
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,AGIRIGIROI,LUZIRA
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,AGIRIGIROI,AMORODEKE
EASTERN,SOROTI,DAKABELA COUNTY,ARAPAI,AGIRIGIROI,OKUNGURO
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,AKISIM WARD,CELL 2
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,AKISIM WARD,CELL 3
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,AKISIM WARD,CELL 4
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,AKISIM WARD,CELL 5
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,AKISIM WARD,CELL I
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,CENTRAL WARD,CELL A
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,CENTRAL WARD,CELL B
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,CENTRAL WARD,CELL C
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,CENTRAL WARD,CELL D
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,CENTRAL WARD,CELL E
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,CENTRAL WARD,CELL F
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,CENTRAL WARD,CELL G
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,CENTRAL WARD,AGIP CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,CENTRAL WARD,KENGERE CENTRAL
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,CENTRAL WARD,KENGERE EAST
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,CENTRAL WARD,KIGANDANI CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,CENTRAL WARD,KENGERE SOUTH
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,CENTRAL WARD,TESO INN CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,CENTRAL WARD,KENGERE WEST
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,MORUAPESUR WARD,CENTRAL CELL C
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,MORUAPESUR WARD,MORUAPESUR CELL B
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,MORUAPESUR WARD,MORUAPESUR CELL D
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,MORUAPESUR WARD,ODOKOLEN CELL E
EASTERN,SOROTI,SOROTI MUNICIPALITY,EASTERN,MORUAPESUR WARD,OPEGEI CELL A
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,CAMP SWAHILI WARD,A1 CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,CAMP SWAHILI WARD,A2 CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,CAMP SWAHILI WARD,A3 CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,CAMP SWAHILI WARD,A4 CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,CAMP SWAHILI WARD,A5 CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,CAMP SWAHILI WARD,A6 CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,CAMP SWAHILI WARD,A7/8 CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,CAMP SWAHILI WARD,B1 CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,CAMP SWAHILI WARD,B2/B3 CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,CAMP SWAHILI WARD,B4/B5 CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,CAMP SWAHILI WARD,B6/B7 CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,KICHINJANJI WARD,ALIABU CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,KICHINJANJI WARD,CENTRAL CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,KICHINJANJI WARD,EAST CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,KICHINJANJI WARD,USUK CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,KICHINJANJI WARD,WEST CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,MADERA WARD,AMINIT CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,MADERA WARD,AREGEREGO CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,MADERA WARD,ASINGEI CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,MADERA WARD,CENTRAL CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,MADERA WARD,MAJENGO A CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,MADERA WARD,MAJENGO B CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,MADERA WARD,OGASIA CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,MADERA WARD,UCC SOROTI
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,PIONEER WARD,EJALU CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,PIONEER WARD,ENGWAU CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,PIONEER WARD,FLYING SCHOOL CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,PIONEER WARD,HOSPITAL CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,PIONEER WARD,MADUDU CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,PIONEER WARD,MOROTO ROAD CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,PIONEER WARD,PIONEER CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,NORTHERN,PIONEER WARD,SOROTI NURSES CELL
EASTERN,SOROTI,SOROTI MUNICIPALITY,WESTERN,NAKATUNYA WARD,LUBIRI CELL
